YearStart,LocationDesc,Value,Class,Subclass
2011,Maine,33.7,Income,"$15,000 - $24,999"
2011,Maryland,31,Income,"$15,000 - $24,999"
2011,Massachusetts,26.1,Income,"$15,000 - $24,999"
2011,Michigan,35.4,Income,"$15,000 - $24,999"
2011,Minnesota,28.7,Income,"$15,000 - $24,999"
2011,Mississippi,39.9,Income,"$15,000 - $24,999"
2011,Missouri,34.2,Income,"$15,000 - $24,999"
2011,Montana,25.6,Income,"$15,000 - $24,999"
2011,Nebraska,30.4,Income,"$15,000 - $24,999"
2011,Nevada,24.2,Income,"$15,000 - $24,999"
2011,New Hampshire,29.1,Income,"$15,000 - $24,999"
2011,New Jersey,30.4,Income,"$15,000 - $24,999"
2011,New Mexico,29.6,Income,"$15,000 - $24,999"
2011,New York,26.5,Income,"$15,000 - $24,999"
2011,North Carolina,31.8,Income,"$15,000 - $24,999"
2011,North Dakota,26.6,Income,"$15,000 - $24,999"
2011,Ohio,31.4,Income,"$15,000 - $24,999"
2011,Oklahoma,35.8,Income,"$15,000 - $24,999"
2011,Oregon,29.6,Income,"$15,000 - $24,999"
2011,Pennsylvania,30.3,Income,"$15,000 - $24,999"
2011,Rhode Island,24.1,Income,"$15,000 - $24,999"
2011,South Carolina,35.8,Income,"$15,000 - $24,999"
2011,South Dakota,33.8,Income,"$15,000 - $24,999"
2011,Tennessee,33.2,Income,"$15,000 - $24,999"
2011,Texas,34.3,Income,"$15,000 - $24,999"
2011,Utah,26.6,Income,"$15,000 - $24,999"
2011,Vermont,30.7,Income,"$15,000 - $24,999"
2011,Virginia,33.6,Income,"$15,000 - $24,999"
2011,Washington,28.6,Income,"$15,000 - $24,999"
2011,West Virginia,37.1,Income,"$15,000 - $24,999"
2011,Wisconsin,27,Income,"$15,000 - $24,999"
2011,Wyoming,24.6,Income,"$15,000 - $24,999"
2011,Alabama,35.8,Income,"$25,000 - $34,999"
2011,Alaska,32.2,Income,"$25,000 - $34,999"
2011,Arizona,26.5,Income,"$25,000 - $34,999"
2011,Arkansas,37.2,Income,"$25,000 - $34,999"
2011,California,27.2,Income,"$25,000 - $34,999"
2011,Colorado,23.7,Income,"$25,000 - $34,999"
2011,Connecticut,24.7,Income,"$25,000 - $34,999"
2011,Delaware,31,Income,"$25,000 - $34,999"
2011,District of Columbia,30,Income,"$25,000 - $34,999"
2011,Florida,29.7,Income,"$25,000 - $34,999"
2011,Georgia,29,Income,"$25,000 - $34,999"
2011,Hawaii,21.9,Income,"$25,000 - $34,999"
2011,Idaho,29,Income,"$25,000 - $34,999"
2011,Illinois,26.9,Income,"$25,000 - $34,999"
2011,Indiana,32,Income,"$25,000 - $34,999"
2011,Iowa,32.1,Income,"$25,000 - $34,999"
2011,Kansas,30.9,Income,"$25,000 - $34,999"
2011,Kentucky,30,Income,"$25,000 - $34,999"
2011,Louisiana,36.8,Income,"$25,000 - $34,999"
2011,Maine,30,Income,"$25,000 - $34,999"
2011,Maryland,31.2,Income,"$25,000 - $34,999"
2011,Massachusetts,22.9,Income,"$25,000 - $34,999"
2011,Michigan,30.5,Income,"$25,000 - $34,999"
2011,Minnesota,27.4,Income,"$25,000 - $34,999"
2011,Mississippi,39.2,Income,"$25,000 - $34,999"
2011,Missouri,31.5,Income,"$25,000 - $34,999"
2011,Montana,27.4,Income,"$25,000 - $34,999"
2011,Nebraska,30.3,Income,"$25,000 - $34,999"
2011,Nevada,25.4,Income,"$25,000 - $34,999"
2011,New Hampshire,24.2,Income,"$25,000 - $34,999"
2011,New Jersey,26.6,Income,"$25,000 - $34,999"
2011,New Mexico,24.2,Income,"$25,000 - $34,999"
2011,New York,26,Income,"$25,000 - $34,999"
2011,North Carolina,33.3,Income,"$25,000 - $34,999"
2011,North Dakota,28.7,Income,"$25,000 - $34,999"
2011,Ohio,33,Income,"$25,000 - $34,999"
2011,Oklahoma,29.4,Income,"$25,000 - $34,999"
2011,Oregon,29.8,Income,"$25,000 - $34,999"
2011,Pennsylvania,29.5,Income,"$25,000 - $34,999"
2011,Rhode Island,25.7,Income,"$25,000 - $34,999"
2011,South Carolina,32.1,Income,"$25,000 - $34,999"
2011,South Dakota,28.3,Income,"$25,000 - $34,999"
2011,Tennessee,29.4,Income,"$25,000 - $34,999"
2011,Texas,30,Income,"$25,000 - $34,999"
2011,Utah,26.5,Income,"$25,000 - $34,999"
2011,Vermont,28.6,Income,"$25,000 - $34,999"
2011,Virginia,36,Income,"$25,000 - $34,999"
2011,Washington,28.9,Income,"$25,000 - $34,999"
2011,West Virginia,35.3,Income,"$25,000 - $34,999"
2011,Wisconsin,33.8,Income,"$25,000 - $34,999"
2011,Wyoming,23.7,Income,"$25,000 - $34,999"
2011,Alabama,32.3,Income,"$35,000 - $49,999"
2011,Alaska,24.5,Income,"$35,000 - $49,999"
2011,Arizona,20.7,Income,"$35,000 - $49,999"
2011,Arkansas,31.7,Income,"$35,000 - $49,999"
2011,California,22.1,Income,"$35,000 - $49,999"
2011,Colorado,21.3,Income,"$35,000 - $49,999"
2011,Connecticut,27.5,Income,"$35,000 - $49,999"
2011,Delaware,32.3,Income,"$35,000 - $49,999"
2011,District of Columbia,27.6,Income,"$35,000 - $49,999"
2011,Florida,27.2,Income,"$35,000 - $49,999"
2011,Georgia,26.8,Income,"$35,000 - $49,999"
2011,Hawaii,19.9,Income,"$35,000 - $49,999"
2011,Idaho,26.5,Income,"$35,000 - $49,999"
2011,Illinois,27.7,Income,"$35,000 - $49,999"
2011,Indiana,30.3,Income,"$35,000 - $49,999"
2011,Iowa,32.7,Income,"$35,000 - $49,999"
2011,Kansas,32.7,Income,"$35,000 - $49,999"
2011,Kentucky,33.7,Income,"$35,000 - $49,999"
2011,Louisiana,36.3,Income,"$35,000 - $49,999"
2011,Maine,27.8,Income,"$35,000 - $49,999"
2011,Maryland,36.8,Income,"$35,000 - $49,999"
2011,Massachusetts,25.4,Income,"$35,000 - $49,999"
2011,Michigan,28.6,Income,"$35,000 - $49,999"
2011,Minnesota,29.3,Income,"$35,000 - $49,999"
2011,Mississippi,33,Income,"$35,000 - $49,999"
2011,Missouri,30,Income,"$35,000 - $49,999"
2011,Montana,23.8,Income,"$35,000 - $49,999"
2011,Nebraska,32.6,Income,"$35,000 - $49,999"
2011,Nevada,24,Income,"$35,000 - $49,999"
2011,New Hampshire,26.7,Income,"$35,000 - $49,999"
2011,New Jersey,26.1,Income,"$35,000 - $49,999"
2011,New Mexico,27.2,Income,"$35,000 - $49,999"
2011,New York,28.5,Income,"$35,000 - $49,999"
2011,North Carolina,30,Income,"$35,000 - $49,999"
2011,North Dakota,32.6,Income,"$35,000 - $49,999"
2011,Ohio,34.8,Income,"$35,000 - $49,999"
2011,Oklahoma,36.2,Income,"$35,000 - $49,999"
2011,Oregon,28.9,Income,"$35,000 - $49,999"
2011,Pennsylvania,30.7,Income,"$35,000 - $49,999"
2011,Rhode Island,26.2,Income,"$35,000 - $49,999"
2011,South Carolina,34.2,Income,"$35,000 - $49,999"
2011,South Dakota,27.5,Income,"$35,000 - $49,999"
2011,Tennessee,24.1,Income,"$35,000 - $49,999"
2011,Texas,31.9,Income,"$35,000 - $49,999"
2011,Utah,27,Income,"$35,000 - $49,999"
2011,Vermont,26.2,Income,"$35,000 - $49,999"
2011,Virginia,33,Income,"$35,000 - $49,999"
2011,Washington,30,Income,"$35,000 - $49,999"
2011,West Virginia,34.9,Income,"$35,000 - $49,999"
2011,Wisconsin,28,Income,"$35,000 - $49,999"
2011,Wyoming,25.5,Income,"$35,000 - $49,999"
2011,Alabama,34.1,Income,"$50,000 - $74,999"
2011,Alaska,27.8,Income,"$50,000 - $74,999"
2011,Arizona,25.1,Income,"$50,000 - $74,999"
2011,Arkansas,30.6,Income,"$50,000 - $74,999"
2011,California,24.3,Income,"$50,000 - $74,999"
2011,Colorado,19.5,Income,"$50,000 - $74,999"
2011,Connecticut,23.2,Income,"$50,000 - $74,999"
2011,Delaware,26.4,Income,"$50,000 - $74,999"
2011,District of Columbia,20.3,Income,"$50,000 - $74,999"
2011,Florida,26.5,Income,"$50,000 - $74,999"
2011,Georgia,31.2,Income,"$50,000 - $74,999"
2011,Hawaii,28.2,Income,"$50,000 - $74,999"
2011,Idaho,28.9,Income,"$50,000 - $74,999"
2011,Illinois,28.1,Income,"$50,000 - $74,999"
2011,Indiana,32,Income,"$50,000 - $74,999"
2011,Iowa,33.3,Income,"$50,000 - $74,999"
2011,Kansas,31,Income,"$50,000 - $74,999"
2011,Kentucky,34.4,Income,"$50,000 - $74,999"
2011,Louisiana,36.8,Income,"$50,000 - $74,999"
2011,Maine,25.8,Income,"$50,000 - $74,999"
2011,Maryland,29.6,Income,"$50,000 - $74,999"
2011,Massachusetts,24.6,Income,"$50,000 - $74,999"
2011,Michigan,32.6,Income,"$50,000 - $74,999"
2011,Minnesota,28.9,Income,"$50,000 - $74,999"
2011,Mississippi,34.6,Income,"$50,000 - $74,999"
2011,Missouri,30.7,Income,"$50,000 - $74,999"
2011,Montana,24.3,Income,"$50,000 - $74,999"
2011,Nebraska,30.5,Income,"$50,000 - $74,999"
2011,Nevada,29.7,Income,"$50,000 - $74,999"
2011,New Hampshire,28.6,Income,"$50,000 - $74,999"
2011,New Jersey,23.4,Income,"$50,000 - $74,999"
2011,New Mexico,27.7,Income,"$50,000 - $74,999"
2011,New York,26.8,Income,"$50,000 - $74,999"
2011,North Carolina,27.9,Income,"$50,000 - $74,999"
2011,North Dakota,29,Income,"$50,000 - $74,999"
2011,Ohio,32.4,Income,"$50,000 - $74,999"
2011,Oklahoma,32.5,Income,"$50,000 - $74,999"
2011,Oregon,24.4,Income,"$50,000 - $74,999"
2011,Pennsylvania,29.9,Income,"$50,000 - $74,999"
2011,Rhode Island,25.9,Income,"$50,000 - $74,999"
2011,South Carolina,30.5,Income,"$50,000 - $74,999"
2011,South Dakota,28.4,Income,"$50,000 - $74,999"
2011,Tennessee,29.7,Income,"$50,000 - $74,999"
2011,Texas,33.8,Income,"$50,000 - $74,999"
2011,Utah,26.2,Income,"$50,000 - $74,999"
2011,Vermont,25.9,Income,"$50,000 - $74,999"
2011,Virginia,25.2,Income,"$50,000 - $74,999"
2011,Washington,29.1,Income,"$50,000 - $74,999"
2011,West Virginia,27.8,Income,"$50,000 - $74,999"
2011,Wisconsin,25.8,Income,"$50,000 - $74,999"
2011,Wyoming,24.4,Income,"$50,000 - $74,999"
2011,Alabama,28.8,Income,"$75,000 or greater"
2011,Alaska,26.9,Income,"$75,000 or greater"
2011,Arizona,19.7,Income,"$75,000 or greater"
2011,Arkansas,27.8,Income,"$75,000 or greater"
2011,California,17.7,Income,"$75,000 or greater"
2011,Colorado,18.3,Income,"$75,000 or greater"
2011,Connecticut,20.7,Income,"$75,000 or greater"
2011,Delaware,27,Income,"$75,000 or greater"
2011,District of Columbia,12.7,Income,"$75,000 or greater"
2011,Florida,22.4,Income,"$75,000 or greater"
2011,Georgia,21.3,Income,"$75,000 or greater"
2011,Hawaii,21,Income,"$75,000 or greater"
2011,Idaho,22,Income,"$75,000 or greater"
2011,Illinois,24.7,Income,"$75,000 or greater"
2011,Indiana,26.4,Income,"$75,000 or greater"
2011,Iowa,25,Income,"$75,000 or greater"
2011,Kansas,25.6,Income,"$75,000 or greater"
2011,Kentucky,23.4,Income,"$75,000 or greater"
2011,Louisiana,29.9,Income,"$75,000 or greater"
2011,Maine,22.5,Income,"$75,000 or greater"
2011,Maryland,24.4,Income,"$75,000 or greater"
2011,Massachusetts,19.3,Income,"$75,000 or greater"
2011,Michigan,28.2,Income,"$75,000 or greater"
2011,Minnesota,22,Income,"$75,000 or greater"
2011,Mississippi,29,Income,"$75,000 or greater"
2011,Missouri,27.6,Income,"$75,000 or greater"
2011,Montana,21.1,Income,"$75,000 or greater"
2011,Nebraska,25.1,Income,"$75,000 or greater"
2011,Nevada,22.3,Income,"$75,000 or greater"
2011,New Hampshire,24.3,Income,"$75,000 or greater"
2011,New Jersey,21,Income,"$75,000 or greater"
2011,New Mexico,22,Income,"$75,000 or greater"
2011,New York,20.1,Income,"$75,000 or greater"
2011,North Carolina,24.5,Income,"$75,000 or greater"
2011,North Dakota,27,Income,"$75,000 or greater"
2011,Ohio,24,Income,"$75,000 or greater"
2011,Oklahoma,25.8,Income,"$75,000 or greater"
2011,Oregon,22.9,Income,"$75,000 or greater"
2011,Pennsylvania,25,Income,"$75,000 or greater"
2011,Rhode Island,24,Income,"$75,000 or greater"
2011,South Carolina,24.1,Income,"$75,000 or greater"
2011,South Dakota,25.6,Income,"$75,000 or greater"
2011,Tennessee,25.3,Income,"$75,000 or greater"
2011,Texas,26,Income,"$75,000 or greater"
2011,Utah,21.8,Income,"$75,000 or greater"
2011,Vermont,20,Income,"$75,000 or greater"
2011,Virginia,26.1,Income,"$75,000 or greater"
2011,Washington,22.4,Income,"$75,000 or greater"
2011,West Virginia,28.5,Income,"$75,000 or greater"
2011,Wisconsin,24.1,Income,"$75,000 or greater"
2011,Wyoming,24.5,Income,"$75,000 or greater"
2011,Alabama,23.8,Income,Data not reported
2011,Alaska,22.7,Income,Data not reported
2011,Arizona,19.6,Income,Data not reported
2011,Arkansas,24.9,Income,Data not reported
2011,California,17.5,Income,Data not reported
2011,Colorado,17.5,Income,Data not reported
2011,Connecticut,24.8,Income,Data not reported
2011,Delaware,22,Income,Data not reported
2011,District of Columbia,22.1,Income,Data not reported
2011,Florida,20.3,Income,Data not reported
2011,Georgia,23.3,Income,Data not reported
2011,Hawaii,15.9,Income,Data not reported
2011,Idaho,25.8,Income,Data not reported
2011,Illinois,19.3,Income,Data not reported
2011,Indiana,27.5,Income,Data not reported
2011,Iowa,20.1,Income,Data not reported
2011,Kansas,24.4,Income,Data not reported
2011,Kentucky,26.6,Income,Data not reported
2011,Louisiana,26.1,Income,Data not reported
2011,Maine,24.3,Income,Data not reported
2011,Maryland,23.4,Income,Data not reported
2011,Massachusetts,19.7,Income,Data not reported
2011,Michigan,28.4,Income,Data not reported
2011,Minnesota,23,Income,Data not reported
2011,Mississippi,29.2,Income,Data not reported
2011,Missouri,27,Income,Data not reported
2011,Montana,19,Income,Data not reported
2011,Nebraska,21.3,Income,Data not reported
2011,Nevada,22.6,Income,Data not reported
2011,New Hampshire,23.2,Income,Data not reported
2011,New Jersey,18.4,Income,Data not reported
2011,New Mexico,21.1,Income,Data not reported
2011,New York,22.1,Income,Data not reported
2011,North Carolina,25.7,Income,Data not reported
2011,North Dakota,18.7,Income,Data not reported
2011,Ohio,24.1,Income,Data not reported
2011,Oklahoma,24,Income,Data not reported
2011,Oregon,23.8,Income,Data not reported
2011,Pennsylvania,25.3,Income,Data not reported
2011,Rhode Island,22.6,Income,Data not reported
2011,South Carolina,25.3,Income,Data not reported
2011,South Dakota,22.6,Income,Data not reported
2011,Tennessee,26.3,Income,Data not reported
2011,Texas,24.2,Income,Data not reported
2011,Utah,18.9,Income,Data not reported
2011,Vermont,22,Income,Data not reported
2011,Virginia,24.6,Income,Data not reported
2011,Washington,22.1,Income,Data not reported
2011,West Virginia,24.9,Income,Data not reported
2011,Wisconsin,24.5,Income,Data not reported
2011,Wyoming,21.8,Income,Data not reported
2011,Alabama,38.5,Income,"Less than $15,000"
2011,Alaska,33.6,Income,"Less than $15,000"
2011,Arizona,34.1,Income,"Less than $15,000"
2011,Arkansas,33.8,Income,"Less than $15,000"
2011,California,29.9,Income,"Less than $15,000"
2011,Colorado,25.9,Income,"Less than $15,000"
2011,Connecticut,31.7,Income,"Less than $15,000"
2011,Delaware,33.5,Income,"Less than $15,000"
2011,District of Columbia,41.6,Income,"Less than $15,000"
2011,Florida,31.8,Income,"Less than $15,000"
2011,Georgia,33.9,Income,"Less than $15,000"
2011,Hawaii,23.1,Income,"Less than $15,000"
2011,Idaho,30,Income,"Less than $15,000"
2011,Illinois,29.1,Income,"Less than $15,000"
2011,Indiana,35,Income,"Less than $15,000"
2011,Iowa,28.5,Income,"Less than $15,000"
2011,Kansas,35.8,Income,"Less than $15,000"
2011,Kentucky,36.6,Income,"Less than $15,000"
2011,Louisiana,35.4,Income,"Less than $15,000"
2011,Maine,31.7,Income,"Less than $15,000"
2011,Maryland,35,Income,"Less than $15,000"
2011,Massachusetts,29.4,Income,"Less than $15,000"
2011,Michigan,37,Income,"Less than $15,000"
2011,Minnesota,23.3,Income,"Less than $15,000"
2011,Mississippi,37.6,Income,"Less than $15,000"
2011,Missouri,31.8,Income,"Less than $15,000"
2011,Montana,31.2,Income,"Less than $15,000"
2011,Nebraska,29.2,Income,"Less than $15,000"
2011,Nevada,24.6,Income,"Less than $15,000"
2011,New Hampshire,30.9,Income,"Less than $15,000"
2011,New Jersey,28.5,Income,"Less than $15,000"
2011,New Mexico,31.3,Income,"Less than $15,000"
2011,New York,27.3,Income,"Less than $15,000"
2011,North Carolina,34.8,Income,"Less than $15,000"
2011,North Dakota,33,Income,"Less than $15,000"
2011,Ohio,32.8,Income,"Less than $15,000"
2011,Oklahoma,33.2,Income,"Less than $15,000"
2011,Oregon,30.7,Income,"Less than $15,000"
2011,Pennsylvania,33.8,Income,"Less than $15,000"
2011,Rhode Island,33,Income,"Less than $15,000"
2011,South Carolina,36.4,Income,"Less than $15,000"
2011,South Dakota,31.8,Income,"Less than $15,000"
2011,Tennessee,36.5,Income,"Less than $15,000"
2011,Texas,35.8,Income,"Less than $15,000"
2011,Utah,28.1,Income,"Less than $15,000"
2011,Vermont,29.6,Income,"Less than $15,000"
2011,Virginia,34.3,Income,"Less than $15,000"
2011,Washington,28.7,Income,"Less than $15,000"
2011,West Virginia,37.1,Income,"Less than $15,000"
2011,Wisconsin,37.1,Income,"Less than $15,000"
2011,Wyoming,32.2,Income,"Less than $15,000"
2011,Alabama,27.8,Race/Ethnicity,2 or more races
2011,Alaska,23.3,Race/Ethnicity,2 or more races
2011,Arizona,20.8,Race/Ethnicity,2 or more races
2011,Arkansas,26.4,Race/Ethnicity,2 or more races
2011,California,26.9,Race/Ethnicity,2 or more races
2011,Colorado,23,Race/Ethnicity,2 or more races
2011,Connecticut,30.1,Race/Ethnicity,2 or more races
2011,Delaware,36.5,Race/Ethnicity,2 or more races
2011,District of Columbia,32.2,Race/Ethnicity,2 or more races
2011,Florida,26.7,Race/Ethnicity,2 or more races
2011,Georgia,27.1,Race/Ethnicity,2 or more races
2011,Hawaii,32.5,Race/Ethnicity,2 or more races
2011,Idaho,34.9,Race/Ethnicity,2 or more races
2011,Illinois,33.4,Race/Ethnicity,2 or more races
2011,Indiana,45.4,Race/Ethnicity,2 or more races
2011,Iowa,33.7,Race/Ethnicity,2 or more races
2011,Kansas,33.5,Race/Ethnicity,2 or more races
2011,Kentucky,45.2,Race/Ethnicity,2 or more races
2011,Louisiana,23,Race/Ethnicity,2 or more races
2011,Maine,29.9,Race/Ethnicity,2 or more races
2011,Maryland,27.5,Race/Ethnicity,2 or more races
2011,Massachusetts,26,Race/Ethnicity,2 or more races
2011,Michigan,35.3,Race/Ethnicity,2 or more races
2011,Minnesota,31,Race/Ethnicity,2 or more races
2011,Mississippi,,Race/Ethnicity,2 or more races
2011,Missouri,32.2,Race/Ethnicity,2 or more races
2011,Montana,29.9,Race/Ethnicity,2 or more races
2011,Nebraska,31.5,Race/Ethnicity,2 or more races
2011,Nevada,37.3,Race/Ethnicity,2 or more races
2011,New Hampshire,,Race/Ethnicity,2 or more races
2011,New Jersey,28.9,Race/Ethnicity,2 or more races
2011,New Mexico,9.7,Race/Ethnicity,2 or more races
2011,New York,36.1,Race/Ethnicity,2 or more races
2011,North Carolina,22.8,Race/Ethnicity,2 or more races
2011,North Dakota,,Race/Ethnicity,2 or more races
2011,Ohio,28.3,Race/Ethnicity,2 or more races
2011,Oklahoma,32.9,Race/Ethnicity,2 or more races
2011,Oregon,32.6,Race/Ethnicity,2 or more races
2011,Pennsylvania,37.3,Race/Ethnicity,2 or more races
2011,Rhode Island,,Race/Ethnicity,2 or more races
2011,South Carolina,37.3,Race/Ethnicity,2 or more races
2011,South Dakota,25.3,Race/Ethnicity,2 or more races
